Date,Close,High,Low,Open,Volume,20-Day MA,Daily Return,50-Day MA,Cumulative Return,Rolling Volatility,RSI
2024-02-29,1.2663036584854126,1.2682147026062012,1.2629133462905884,1.2661913633346558,0,1.2630550503730773,-0.0014688642791402806,,0.9987843490273188,0.0036494098950495338,57.86049013168045
2024-03-01,1.2625465393066406,1.2656145095825195,1.2601124048233032,1.2627220153808594,0,1.2624458849430085,-0.0029669970181289695,,0.9958209588420008,0.0034634823805643387,47.97303381824434
2024-03-04,1.26603102684021,1.2706642150878906,1.2656785249710083,1.266127347946167,0,1.2626376390457152,0.002759888388338405,,0.9985693135431729,0.0027421988365622344,55.17972951076041
2024-03-05,1.269196629524231,1.2733501195907593,1.2672665119171143,1.2690355777740479,0,1.2634251236915588,0.002500414774132098,,1.0010661510077512,0.0022207335287388118,66.28222419765197
2024-03-06,1.27048659324646,1.27611243724823,1.2690355777740479,1.2705026865005493,0,1.263916826248169,0.0010163623919428044,,1.0020835969954824,0.0018708439825759868,72.6257270198508
2024-03-07,1.2735446691513062,1.2798854112625122,1.272394061088562,1.2736419439315796,0,1.2644571661949158,0.002407011550615401,,1.0044956237881328,0.0019048770268006428,72.5986600115489
2024-03-08,1.2815583944320679,1.2890584468841553,1.2801966667175293,1.2813777923583984,0,1.265432459115982,0.006292457166894749,,1.0108163694751529,0.0022948157244203973,77.65597536000516
2024-03-11,1.2855123281478882,1.2862398624420166,1.279606819152832,1.2856113910675049,0,1.2665217161178588,0.0030852544316348762,,1.0139349951586452,0.002350299343134139,84.67748915072761
2024-03-12,1.2819806337356567,1.2825446128845215,1.274827241897583,1.2818540334701538,0,1.2674830555915833,-0.002747304973200637,,1.0111494065039437,0.002461324708217312,75.2363859219051
2024-03-13,1.2795906066894531,1.2809016704559326,1.277612328529358,1.2796560525894165,0,1.2685093224048614,-0.0018643238308827526,,1.0092642965688154,0.0023884374025367177,70.00658817271892
2024-03-14,1.2802129983901978,1.2823472023010254,1.2730745077133179,1.2801966667175293,0,1.269678270816803,0.00048639908537229104,,1.0097552017995655,0.0023120188135036723,68.4565656822487
2024-03-15,1.2745835781097412,1.2759170532226562,1.2730745077133179,1.2746485471725464,0,1.27041135430336,-0.004397252869276613,,1.0053150528411854,0.0025668637436012088,58.66166177466696
2024-03-18,1.2731393575668335,1.2748597860336304,1.2722645998001099,1.2731878757476807,0,1.2710126399993897,-0.0011330920684303747,,1.0041759383285374,0.0025933023865414343,55.510762869013654
2024-03-19,1.272718071937561,1.2729123830795288,1.2669775485992432,1.272718071937561,0,1.2717103362083435,-0.0003309029972002886,,1.003843653500828,0.0025426483430042264,55.339213898568644
2024-03-20,1.2719409465789795,1.2730096578598022,1.26850426197052,1.271779179573059,0,1.272170490026474,-0.0006106029101939914,,1.0032307036446206,0.0024784470944402763,56.78552467320027
2024-03-21,1.2798361778259277,1.280393362045288,1.2660471200942993,1.2798361778259277,0,1.272971946001053,0.006207230978909184,,1.0094579883472763,0.00280190430045177,68.92590195423418
2024-03-22,1.2661913633346558,1.2675877809524536,1.257735013961792,1.2661433219909668,0,1.2729631245136261,-0.01066137582893667,,0.9986957773499836,0.003747024330388798,50.14357417500891
2024-03-25,1.25979483127594,1.2651821374893188,1.2592713832855225,1.25979483127594,0,1.2725895404815675,-0.005051789361340986,,0.9936505766467508,0.003907600965275327,42.041606290186515
2024-03-26,1.2637910842895508,1.266784906387329,1.2625943422317505,1.2636953592300415,0,1.2723562955856322,0.0031721459037605815,,0.9968025812532302,0.003975833310368223,44.58070566803807
2024-03-27,1.2628495693206787,1.2639029026031494,1.2606048583984375,1.262833595275879,0,1.2720904529094696,-0.000744992570826164,,0.9960599707356161,0.003977864581500135,41.036349358276276
2024-03-28,1.261670470237732,1.2649741172790527,1.2586500644683838,1.261710286140442,0,1.2718587934970855,-0.0009336813438365343,,0.9951299681235979,0.003970691113480095,31.17513247095569
2024-03-29,1.26262629032135,1.2648141384124756,1.2610341310501099,1.2624191045761108,0,1.2718627810478211,0.0007575829871313555,,0.9958838616574329,0.003919907708844069,27.033777867099246
2024-04-01,1.2637271881103516,1.2643823623657227,1.2540757656097412,1.2638230323791504,0,1.2717475891113281,0.0008719110297641386,,0.9967521837807761,0.00387266000095321,30.74313022700119
2024-04-02,1.2545477151870728,1.257861614227295,1.2540757656097412,1.2547523975372314,0,1.2710151433944703,-0.007263809000584098,,0.9895119662968774,0.004136215443861206,26.890913451066936
2024-04-03,1.2576876878738403,1.2635515928268433,1.2563602924346924,1.2576559782028198,0,1.2703751981258393,0.002502872269229961,,0.9919885883573931,0.0041793927830197425,30.136992061356295
2024-04-04,1.2651821374893188,1.268166422843933,1.2645422220230103,1.265390396118164,0,1.26995707154274,0.005958911491093621,,0.9978997605555897,0.004379976227526553,41.97373054368778
2024-04-05,1.26401948928833,1.265006184577942,1.257576823234558,1.2639667987823486,0,1.269080126285553,-0.0009189571734674606,,0.9969827334122257,0.0040944791615128906,42.176503432999745
2024-04-08,1.2625305652618408,1.26558256149292,1.2613521814346313,1.26262629032135,0,1.2679310381412505,-0.0011779280613208876,,0.995808359473887,0.003997932108445893,41.417831757005104
2024-04-09,1.2658709287643433,1.2709063291549683,1.2650221586227417,1.265982985496521,0,1.267125552892685,0.0026457684228893275,,0.9984430377866322,0.004047911479523479,45.09818267233229
2024-04-10,1.2677645683288574,1.2705351114273071,1.2534940242767334,1.2677693367004395,0,1.266534250974655,0.001495918360620463,1.2666015672683715,0.999936627058891,0.004063439213753935,39.20527711685897
2024-04-11,1.2537612915039062,1.2577667236328125,1.2511699199676514,1.2536983489990234,0,1.2652116656303405,-0.011045644573747682,1.2663198947906493,0.9888916824801264,0.0046921870838016804,38.955536583970805
2024-04-12,1.2554770708084106,1.2558870315551758,1.2428845167160034,1.2556346654891968,0,1.264256340265274,0.001368505564919964,1.2659348392486571,0.9902449862507035,0.004651549105940134,45.81548386500487
2024-04-15,1.2461835145950317,1.249843716621399,1.2443537712097168,1.246012806892395,0,1.262908548116684,-0.00740241015106291,1.2656145906448364,0.9829147867124421,0.00488451694352561,34.52474000624446
2024-04-16,1.2447409629821777,1.2473493814468384,1.2411398887634277,1.244694471359253,0,1.2615096926689149,-0.0011575755865481652,1.2654404711723328,0.9817769885516866,0.004881536548672761,34.223328195818254
2024-04-17,1.2431007623672485,1.2481745481491089,1.241773247718811,1.2431007623672485,0,1.2600676834583282,-0.0013177043768203278,1.2650894355773925,0.9804832967168106,0.0048803705786529365,33.95055368498271
2024-04-18,1.2453765869140625,1.2484550476074219,1.2437810897827148,1.2453609704971313,0,1.258344703912735,0.0018307643400363727,1.2647422099113463,0.982278330572441,0.004625297891456192,35.42399071654643
2024-04-19,1.2437657117843628,1.2468827962875366,1.2392034530639648,1.2436264753341675,0,1.2572234213352202,-0.0012934843537498741,1.2643764734268188,0.981007768920818,0.004074663722829225,33.2766730917117
2024-04-22,1.2375777959823608,1.2392648458480835,1.2301182746887207,1.237623691558838,0,1.2561125695705413,-0.004975145836046968,1.2638534855842591,0.9761271122041418,0.004070572815360849,35.03269898012827
2024-04-23,1.2350252866744995,1.245795488357544,1.2333345413208008,1.235010027885437,0,1.2546742796897887,-0.0020625041239005215,1.2632989144325257,0.9741138460097697,0.003963092496739352,29.802686657232343
2024-04-24,1.2453300952911377,1.2467273473739624,1.2423903942108154,1.2455006837844849,0,1.2537983059883118,0.008343803748654732,1.2630242109298706,0.9822416607697225,0.004496361814613375,33.15135462173991
2024-04-25,1.2459505796432495,1.2523481845855713,1.2455781698226929,1.2459661960601807,0,1.2530123114585876,0.0004982489016027714,1.2628065419197083,0.9827310615983095,0.004503649172412092,34.52228024564535
2024-04-26,1.2509069442749023,1.2541544437408447,1.2450664043426514,1.2507973909378052,0,1.2524263441562653,0.0039779785110514165,1.2626262426376342,0.9866403446434903,0.004611657684624094,40.601577681132596
2024-04-29,1.2510477304458618,1.2554926872253418,1.2508443593978882,1.2510946989059448,0,1.2517923712730408,0.00011254727748033488,1.2624249243736267,0.9867513883281321,0.0046032675782730695,37.36053962626246
2024-04-30,1.2559815645217896,1.2562813758850098,1.2505627870559692,1.2559974193572998,0,1.2518640637397767,0.003943761661411083,1.2623692727088929,0.9906429006227648,0.004414057291928599,40.44808745281687
2024-05-01,1.2490164041519165,1.249843716621399,1.2468206882476807,1.2489384412765503,0,1.2514304995536805,-0.005545591246416959,1.2620948433876038,0.9851492000247462,0.00454517137571989,45.65809769198379
2024-05-02,1.2539342641830444,1.2547051906585693,1.2472871541976929,1.2537140846252441,0,1.2508681058883666,0.0039373862623262035,1.2618973875045776,0.9890281129512652,0.00441852866726198,48.66637813775195
2024-05-03,1.2540600299835205,1.2629451751708984,1.2529915571212769,1.2539970874786377,0,1.2503701329231263,0.00010029696457647397,1.2616512322425841,0.9891273094688751,0.00441855661146333,58.09093469502712
2024-05-06,1.2541072368621826,1.2594300508499146,1.2539499998092651,1.2541072368621826,0,1.2499489665031434,3.7643236793671875e-05,1.2613880467414855,0.9891645434224045,0.004415451437751793,59.90519654068228
2024-05-07,1.2559815645217896,1.257023572921753,1.2531641721725464,1.2559974193572998,0,1.2494544982910156,0.0014945513465791649,1.2611385583877563,0.9906429006227647,0.004382057900759908,63.55482294379463
2024-05-08,1.25014066696167,1.2505627870559692,1.2467273473739624,1.2503281831741333,0,1.2485733032226562,-0.0046504644057761,1.260778043270111,0.9860359510745837,0.004458221511807319,54.66346153846153
2024-05-09,1.2493284940719604,1.252065896987915,1.2449114322662354,1.2493597269058228,0,1.248351663351059,-0.0006496652026234395,1.260438539981842,0.9853953578286349,0.0037346366779492587,55.531793826165305
2024-05-10,1.2525677680969238,1.2541544437408447,1.2503907680511475,1.252536416053772,0,1.2482061982154846,0.002592812090922214,1.2602389645576477,0.9879503028267516,0.003771046239538612,65.83510685186818
2024-05-13,1.2522854804992676,1.2569130659103394,1.2518621683120728,1.2523481845855713,0,1.2485112965106964,-0.00022536712571263884,1.2599640536308288,0.9877276513066565,0.0033595318219572447,69.1519334604935
2024-05-14,1.2561867237091064,1.259303092956543,1.2511730194091797,1.2559658288955688,0,1.249083584547043,0.003115298604503103,1.2597038555145263,0.9908047178804013,0.00340094193652149,64.04201255689458
2024-05-15,1.2585265636444092,1.2671059370040894,1.2584631443023682,1.2584631443023682,0,1.2498548746109008,0.001862652972795198,1.2594646549224853,0.9926502432336207,0.003387612563437662,65.57319453096629
2024-05-16,1.2690032720565796,1.2700508832931519,1.2645422220230103,1.2689228057861328,0,1.2510362088680267,0.008324582662627478,1.2593738269805907,1.0009136422384963,0.0037961133614206775,69.71390725036687
2024-05-17,1.2672007083892822,1.2708579301834106,1.2645422220230103,1.2672665119171143,0,1.2522079586982726,-0.001420456280129323,1.259086673259735,0.9994918881695115,0.003800161499700909,66.98199045005076
2024-05-20,1.2706480026245117,1.2712942361831665,1.2691482305526733,1.2707933187484741,0,1.2538614690303802,0.0027204011269936768,1.2587893867492677,1.0022109070285088,0.003551082914171644,65.9166591200176
2024-05-21,1.2710840702056885,1.27273428440094,1.269293189048767,1.2710517644882202,0,1.2556644082069397,0.000343185193913742,1.2585714554786682,1.0025548509729798,0.00347010626177433,77.90301915801214
2024-05-22,1.2711325883865356,1.2761287689208984,1.270099401473999,1.2710356712341309,0,1.2569545328617096,3.8170709541818226e-05,1.25840229511261,1.002593119202996,0.0030757019846387955,74.79990923717975
2024-05-23,1.2721028327941895,1.2746973037719727,1.2706156969070435,1.2720866203308105,0,1.2582621455192566,0.0007632912699415684,1.2582400918006897,1.003358389778187,0.003073858897267192,75.39905756631941
2024-05-24,1.2694060802459717,1.275136113166809,1.2682790756225586,1.2693737745285034,0,1.25918710231781,-0.002119917100014912,1.2581365418434143,1.0012313531702528,0.0030699068034775495,70.04135199795114
2024-05-27,1.2736095190048218,1.2778997421264648,1.2734473943710327,1.2734473943710327,0,1.260315191745758,0.003311342858886901,1.2581459450721741,1.0045467734616669,0.0031185073941178113,71.76435610922064
2024-05-28,1.2772371768951416,1.279983639717102,1.2763078212738037,1.277269721031189,0,1.2613779723644256,0.0028483281855136156,1.2582363271713257,1.0074080523501845,0.003071475905692962,85.38875914681613
2024-05-29,1.275835633277893,1.2771717309951782,1.2707126140594482,1.2760001420974731,0,1.2627189338207245,-0.001097324477083883,1.258314220905304,1.0063025988359293,0.002726077829366035,84.0941568995443
2024-05-30,1.2697993516921997,1.2747622728347778,1.268182635307312,1.2698252201080322,0,1.2635121881961822,-0.004731237651816378,1.2581134843826294,1.0015415420911962,0.0029272783296206764,70.67602708571135
2024-05-31,1.27304208278656,1.2765523195266724,1.270163893699646,1.2730258703231812,0,1.2644612908363342,0.0025537350369875256,1.2582504987716674,1.004099213818233,0.0029550594670863196,73.2536305627005
2024-06-03,1.2743724584579468,1.2793940305709839,1.269551157951355,1.2744048833847046,0,1.2654745519161223,0.0010450366797574162,1.2585420513153076,1.0051485343267885,0.002950760528588058,71.61879118543187
2024-06-04,1.2810165882110596,1.2817226648330688,1.2744373083114624,1.2810165882110596,0,1.266726303100586,0.005213648261947368,1.258886561393738,1.0103890252357803,0.003109364721751573,74.25359702981498
2024-06-05,1.2773023843765259,1.2795250415802002,1.2757705450057983,1.2773023843765259,0,1.2680843889713287,-0.0028994189994998587,1.2591756176948548,1.0074594840991256,0.0029633515928990527,60.47820014208137
2024-06-06,1.2794759273529053,1.281065821647644,1.2765523195266724,1.2793940305709839,0,1.269591760635376,0.0017016667337079738,1.2595317268371582,1.0091738443887757,0.0029376723111868954,65.35447160290592
2024-06-07,1.2793285846710205,1.281082272529602,1.2717468738555908,1.2794268131256104,0,1.2709298014640809,-0.00011515861981836739,1.2598657727241516,1.009057629321699,0.0029323547550436876,61.83516776429134
2024-06-10,1.2729448080062866,1.273236632347107,1.2689067125320435,1.2728703022003174,0,1.2719627678394319,-0.0049899429601000245,1.2600501251220704,1.0040224893079301,0.0032216817416186863,52.1829120597885
2024-06-11,1.2726370096206665,1.274941086769104,1.2707610130310059,1.2725884914398193,0,1.2727852821350099,-0.00024180026006170863,1.2604119110107421,1.0037797164089077,0.0031832103913005706,51.75422989029808
2024-06-12,1.274047613143921,1.2860082387924194,1.273359775543213,1.273836612701416,0,1.2735613346099854,0.00110840994925554,1.2607391095161438,1.0048923158334362,0.003172606961739686,52.244658719413536
2024-06-13,1.27962327003479,1.2806065082550049,1.2752825021743774,1.2796725034713745,0,1.274092334508896,0.004376333218120809,1.2610279321670532,1.0092900594558525,0.0027643988317679878,61.05778410820909
2024-06-14,1.2755101919174194,1.276487112045288,1.265806794166565,1.2754452228546143,0,1.2745078086853028,-0.0032142883094481434,1.261257746219635,1.0060459102169013,0.0028548894830931703,52.06107738606162
2024-06-17,1.2683112621307373,1.269083857536316,1.265982985496521,1.268391728401184,0,1.274390971660614,-0.00564396100658382,1.261373360157013,1.000367826328804,0.003089418661835829,41.01659044118
2024-06-18,1.2715997695922852,1.2720379829406738,1.2669453620910645,1.2714234590530396,0,1.2744167566299438,0.0025928236701322493,1.2614879369735719,1.0029616037077482,0.0031463531526592847,45.89285095070219
2024-06-19,1.2707449197769165,1.2739989757537842,1.2702445983886719,1.270825743675232,0,1.274397373199463,-0.0006722632669575734,1.261547544002533,1.0022873494634066,0.003150204447558095,51.019249055536996
2024-06-20,1.2721998691558838,1.2720866203308105,1.2667046785354614,1.2720866203308105,0,1.2744022250175475,0.0011449578560760454,1.2619163155555726,1.0034349262382203,0.0031562890120111105,49.05576657320115
2024-06-21,1.2660471200942993,1.2669775485992432,1.2625625133514404,1.2660471200942993,0,1.274234277009964,-0.0048363069441808015,1.2621277165412903,0.9985820069364209,0.0033075222554861472,41.57697447451069
2024-06-24,1.2639029026031494,1.269841194152832,1.2633600234985352,1.2639667987823486,0,1.2737489461898803,-0.0016936316643492155,1.2624821043014527,0.9968907768300239,0.0032218930188956467,30.95101614041792
2024-06-25,1.268343448638916,1.2702445983886719,1.2671540975570679,1.2683112621307373,0,1.2733042597770692,0.003513360105923402,1.2629541540145874,1.0003932131153015,0.0032601423574638876,40.18662300116737
2024-06-26,1.268399715423584,1.269196629524231,1.2620844841003418,1.2684721946716309,0,1.2729324638843535,4.436241991734313e-05,1.263460133075714,1.0004375929791043,0.0032562555426930047,37.27728330822949
2024-06-27,1.262179970741272,1.2669453620910645,1.2613521814346313,1.262148141860962,0,1.2725514948368073,-0.004903615639991643,1.2637962007522583,0.9955318315513364,0.0032688413013776643,32.7136742379635
2024-06-28,1.2645741701126099,1.266175389289856,1.2620208263397217,1.2643823623657227,0,1.2721280992031097,0.001896876378042922,1.2642123699188232,0.9974202323661959,0.00324189311729451,40.82410316186732
2024-07-01,1.2648621797561646,1.269534945487976,1.2637431621551514,1.2650221586227417,0,1.2716525852680207,0.00022775227452975777,1.2647580575942994,0.9976473970927793,0.0032287909303136838,41.473528981111556
2024-07-02,1.2645741701126099,1.2685364484786987,1.2616386413574219,1.2646220922470093,0,1.270830464363098,-0.00022770041524222684,1.2653490352630614,0.9974202323661959,0.0029508675647599847,39.34843273759579
2024-07-03,1.2690355777740479,1.2777103185653687,1.267909288406372,1.2688101530075073,0,1.2704171240329742,0.0035279920837230083,1.2658231449127197,1.000939123050129,0.003040659961435437,37.789668180768345
2024-07-04,1.2747784852981567,1.2767316102981567,1.274047613143921,1.2747784852981567,0,1.2701822519302368,0.0045254109693144695,1.2663997030258178,1.005468783937196,0.003200822336545766,49.18672687378764
2024-07-05,1.2755752801895142,1.2813777923583984,1.2756078243255615,1.2756078243255615,0,1.2699945867061615,0.0006250457632810402,1.26689306974411,1.0060972479407073,0.0032058750065400423,59.41345675541233
2024-07-08,1.2806508541107178,1.28468656539917,1.2802459001541138,1.2807377576828003,0,1.270379889011383,0.003979046944567299,1.2674851322174072,1.0101005561210634,0.003118143519853512,61.21009892219106
2024-07-09,1.2815583944320679,1.2824623584747314,1.2779226303100586,1.281469702720642,0,1.2708259582519532,0.0007086555390465321,1.2679966688156128,1.0108163694751526,0.003116590600499501,63.37542613803924
2024-07-10,1.2787723541259766,1.2847524881362915,1.2785271406173706,1.2788705825805664,0,1.271062195301056,-0.0021739472178526897,1.268591787815094,1.0086189080409722,0.0031608796982420403,57.87048404319101
2024-07-11,1.285264492034912,1.2948671579360962,1.2850496768951416,1.2854297161102295,0,1.271344256401062,0.005076851941620886,1.2692183923721314,1.0137395169026155,0.0032131609751973695,72.8270627716968
2024-07-12,1.292373776435852,1.2992074489593506,1.2903226613998413,1.2925240993499756,0,1.2721874356269836,0.005531378517805274,1.2699846673011779,1.019346893889061,0.003314009617640478,80.25053514205013
2024-07-15,1.2966804504394531,1.299545168876648,1.2962770462036133,1.2967814207077026,0,1.2736058950424194,0.0033323749538451963,1.2708361315727235,1.022743739947537,0.0030088010447820355,80.19419152914398
2024-07-16,1.2970000505447388,1.2980270385742188,1.2940125465393066,1.2970000505447388,0,1.2748759090900421,0.0002464756102225074,1.2716565012931824,1.0229958213349417,0.002993686244664007,80.30471830861381
2024-07-17,1.29776930809021,1.3044612407684326,1.2966804504394531,1.297808051109314,0,1.2762271285057067,0.0005931052548133753,1.2726090741157532,1.0236025655322276,0.002969902451526737,92.63478988572457
2024-07-18,1.3007453680038452,1.3012869358062744,1.2969664335250854,1.3008638620376587,0,1.2776544034481048,0.0022932118174492366,1.273637411594391,1.0259499030318775,0.0029827647732619624,92.73605633802816
2024-07-19,1.2951691150665283,1.294967770576477,1.2901561260223389,1.294967770576477,0,1.2791105031967163,-0.004286967360778937,1.274489438533783,1.0215516892837855,0.002927093647264627,81.82997338247851
2024-07-22,1.2933096885681152,1.2941465377807617,1.2906723022460938,1.2932428121566772,0,1.2805808424949645,-0.0014356630935548065,1.2753099226951599,1.0200850852253223,0.0029144827299120045,79.21525756103
2024-07-23,1.2932428121566772,1.2934937477111816,1.2888591289520264,1.293326497077942,0,1.2818258106708527,-5.1709510899944355e-05,1.2760510444641113,1.020032337124489,0.002871334229212655,77.02639753619447
2024-07-24,1.2901561260223389,1.2938284873962402,1.2878466844558716,1.2903226613998413,0,1.2829136312007905,-0.0023867800426362606,1.27668363571167,1.0175977442993966,0.002962872325969177,68.25100382855541
2024-07-25,1.289989709854126,1.2913390398025513,1.2862894535064697,1.2898398637771606,0,1.2843041181564332,-0.00012898917026882284,1.2771033644676208,1.017466485210692,0.002650336786919798,67.36769230327283
2024-07-26,1.2856775522232056,1.2874983549118042,1.2850496768951416,1.2855618000030518,0,1.2853592872619628,-0.0033427845183416904,1.2774729013442994,1.0140653139959983,0.0028202761123824857,56.17008823400301
2024-07-29,1.2868356704711914,1.2888425588607788,1.2807048559188843,1.286719799041748,0,1.2864579617977143,0.000900784373176089,1.277796654701233,1.0149787681842257,0.0028167043477469044,56.43805972536918
2024-07-30,1.286041259765625,1.2865046262741089,1.2821005582809448,1.2857933044433594,0,1.287531316280365,-0.0006173365595900648,1.2780957984924317,1.0143521846834178,0.0028259940647520155,59.320697034546015
2024-07-31,1.2836971282958984,1.2854461669921875,1.282248616218567,1.283812403678894,0,1.2882643938064575,-0.0018227498160935385,1.2783470892906188,1.012503274425332,0.0028119498017035493,47.75097159122011
2024-08-01,1.2853139638900757,1.286173701286316,1.2756078243255615,1.2853471040725708,0,1.2887911677360535,0.0012595148485869956,1.2786113119125366,1.0137785373337136,0.002661470167511565,37.974251715875404
2024-08-02,1.27289617061615,1.2840267419815063,1.2708903551101685,1.2728476524353027,0,1.2886572122573852,-0.00966129181102382,1.27868111371994,1.0039841270527796,0.003485168956735896,18.257172949460823
2024-08-05,1.278788685798645,1.2816240787506104,1.2711488008499146,1.278821349143982,0,1.2885641038417817,0.004629219034921528,1.2787846970558165,1.0086317894844914,0.0035279824712202484,28.842169408897007
2024-08-06,1.2788705825805664,1.2801638841629028,1.2673146724700928,1.278788685798645,0,1.2884297132492066,6.404246677416126e-05,1.2788173651695252,1.008696384752357,0.0035234665680336204,27.68723223383833
2024-08-07,1.2684721946716309,1.273577094078064,1.2683273553848267,1.2683273553848267,0,1.2879147052764892,-0.008130914926476107,1.2786700963973998,1.0004947602612915,0.003935752077760622,17.57892493000284
2024-08-08,1.2680377960205078,1.274209976196289,1.2666244506835938,1.2684882879257202,0,1.287053370475769,-0.0003424581578909125,1.278634865283966,1.0001521326687128,0.003719685738545877,19.60420317107568
2024-08-09,1.2747459411621094,1.2774165868759155,1.272718071937561,1.2745997905731201,0,1.286171978712082,0.005290177597744972,1.278668942451477,1.0054431150752938,0.003698861237589066,31.24069407167191
2024-08-12,1.2750385999679565,1.2794595956802368,1.2748922109603882,1.2749898433685303,0,1.2850898861885072,0.0002295820652546965,1.2786822652816772,1.005673946782149,0.0035850356122479,31.68758034497975
2024-08-13,1.2771228551864624,1.2836146354675293,1.276519775390625,1.2772371768951416,0,1.2840960264205932,0.0016346604867949477,1.2786043906211852,1.0073178822455529,0.0036203417961526724,36.619401140149265
2024-08-14,1.2866700887680054,1.286885380744934,1.2823965549468994,1.2866203784942627,0,1.283541065454483,0.0074755796145775655,1.278791744709015,1.014848167271467,0.0040570541917914855,47.14234404342874
2024-08-15,1.2828736305236816,1.2870675325393677,1.279983639717102,1.2825281620025635,0,1.282647478580475,-0.0029506073681706546,1.2788596987724303,1.0118537487915413,0.004041791355227019,47.56465503852693
2024-08-16,1.2859420776367188,1.2914557456970215,1.2858428955078125,1.2859750986099243,0,1.2821861267089845,0.0023918545365879673,1.2789919686317444,1.014273955770952,0.004004149813400111,49.24879843827039
2024-08-19,1.294716238975525,1.2997479438781738,1.2941633462905884,1.2948336601257324,0,1.2822564542293549,0.006823138842249499,1.2794273972511292,1.0211944877952548,0.004301117076048062,56.429976337446746
2024-08-20,1.2990386486053467,1.3044441938400269,1.2975554466247559,1.29902184009552,0,1.2825462460517882,0.003338499587556054,1.2799554300308227,1.0246037451715737,0.00436271658078507,61.04730216938956
2024-08-21,1.3035430908203125,1.3078734874725342,1.301168441772461,1.303508996963501,0,1.283215594291687,0.00346751978457438,1.2805453395843507,1.0281565789293052,0.0043740976102612985,62.602543963895954
2024-08-22,1.309346079826355,1.3129045963287354,1.308215618133545,1.3092947006225586,0,1.2841834127902985,0.004451704778236865,1.2811397957801818,1.0327336284845006,0.0044571682682140535,77.73611126229586
2024-08-23,1.3097747564315796,1.3229963779449463,1.3092775344848633,1.3097577095031738,0,1.2853882730007171,0.0003273974786570655,1.281825087070465,1.0330717428705907,0.004353960564443044,75.71690332589321
2024-08-26,1.3212658166885376,1.3222440481185913,1.318252444267273,1.3214752674102783,0,1.2871097803115845,0.008773310220350217,1.2828841781616211,1.0421352017506722,0.004693083782952448,79.58341305161585
2024-08-27,1.3191741704940796,1.324591040611267,1.3180805444717407,1.3192107677459717,0,1.2887664258480072,-0.0015830623694634838,1.283835666179657,1.0404854367288874,0.00471908684530444,90.01925128859432
