Date,Close,High,Low,Open,Volume,20-Day MA,Daily Return
2024-03-28,1.261670470237732,1.2649741172790527,1.2586500644683838,1.261710286140442,0,1.2718587934970855,-0.0009336813438365343
2024-03-29,1.26262629032135,1.2648141384124756,1.2610341310501099,1.2624191045761108,0,1.2718627810478211,0.0007575829871313555
2024-04-01,1.2637271881103516,1.2643823623657227,1.2540757656097412,1.2638230323791504,0,1.2717475891113281,0.0008719110297641386
2024-04-02,1.2545477151870728,1.257861614227295,1.2540757656097412,1.2547523975372314,0,1.2710151433944703,-0.007263809000584098
2024-04-03,1.2576876878738403,1.2635515928268433,1.2563602924346924,1.2576559782028198,0,1.2703751981258393,0.002502872269229961
2024-04-04,1.2651821374893188,1.268166422843933,1.2645422220230103,1.265390396118164,0,1.26995707154274,0.005958911491093621
2024-04-05,1.26401948928833,1.265006184577942,1.257576823234558,1.2639667987823486,0,1.269080126285553,-0.0009189571734674606
2024-04-08,1.2625305652618408,1.26558256149292,1.2613521814346313,1.26262629032135,0,1.2679310381412505,-0.0011779280613208876
2024-04-09,1.2658709287643433,1.2709063291549683,1.2650221586227417,1.265982985496521,0,1.267125552892685,0.0026457684228893275
2024-04-10,1.2677645683288574,1.2705351114273071,1.2534940242767334,1.2677693367004395,0,1.266534250974655,0.001495918360620463
2024-04-11,1.2537612915039062,1.2577667236328125,1.2511699199676514,1.2536983489990234,0,1.2652116656303405,-0.011045644573747682
2024-04-12,1.2554770708084106,1.2558870315551758,1.2428845167160034,1.2556346654891968,0,1.264256340265274,0.001368505564919964
2024-04-15,1.2461835145950317,1.249843716621399,1.2443537712097168,1.246012806892395,0,1.262908548116684,-0.00740241015106291
2024-04-16,1.2447409629821777,1.2473493814468384,1.2411398887634277,1.244694471359253,0,1.2615096926689149,-0.0011575755865481652
2024-04-17,1.2431007623672485,1.2481745481491089,1.241773247718811,1.2431007623672485,0,1.2600676834583282,-0.0013177043768203278
2024-04-18,1.2453765869140625,1.2484550476074219,1.2437810897827148,1.2453609704971313,0,1.258344703912735,0.0018307643400363727
2024-04-19,1.2437657117843628,1.2468827962875366,1.2392034530639648,1.2436264753341675,0,1.2572234213352202,-0.0012934843537498741
2024-04-22,1.2375777959823608,1.2392648458480835,1.2301182746887207,1.237623691558838,0,1.2561125695705413,-0.004975145836046968
2024-04-23,1.2350252866744995,1.245795488357544,1.2333345413208008,1.235010027885437,0,1.2546742796897887,-0.0020625041239005215
2024-04-24,1.2453300952911377,1.2467273473739624,1.2423903942108154,1.2455006837844849,0,1.2537983059883118,0.008343803748654732
2024-04-25,1.2459505796432495,1.2523481845855713,1.2455781698226929,1.2459661960601807,0,1.2530123114585876,0.0004982489016027714
2024-04-26,1.2509069442749023,1.2541544437408447,1.2450664043426514,1.2507973909378052,0,1.2524263441562653,0.0039779785110514165
2024-04-29,1.2510477304458618,1.2554926872253418,1.2508443593978882,1.2510946989059448,0,1.2517923712730408,0.00011254727748033488
2024-04-30,1.2559815645217896,1.2562813758850098,1.2505627870559692,1.2559974193572998,0,1.2518640637397767,0.003943761661411083
2024-05-01,1.2490164041519165,1.249843716621399,1.2468206882476807,1.2489384412765503,0,1.2514304995536805,-0.005545591246416959
2024-05-02,1.2539342641830444,1.2547051906585693,1.2472871541976929,1.2537140846252441,0,1.2508681058883666,0.0039373862623262035
2024-05-03,1.2540600299835205,1.2629451751708984,1.2529915571212769,1.2539970874786377,0,1.2503701329231263,0.00010029696457647397
2024-05-06,1.2541072368621826,1.2594300508499146,1.2539499998092651,1.2541072368621826,0,1.2499489665031434,3.7643236793671875e-05
2024-05-07,1.2559815645217896,1.257023572921753,1.2531641721725464,1.2559974193572998,0,1.2494544982910156,0.0014945513465791649
2024-05-08,1.25014066696167,1.2505627870559692,1.2467273473739624,1.2503281831741333,0,1.2485733032226562,-0.0046504644057761
2024-05-09,1.2493284940719604,1.252065896987915,1.2449114322662354,1.2493597269058228,0,1.248351663351059,-0.0006496652026234395
2024-05-10,1.2525677680969238,1.2541544437408447,1.2503907680511475,1.252536416053772,0,1.2482061982154846,0.002592812090922214
2024-05-13,1.2522854804992676,1.2569130659103394,1.2518621683120728,1.2523481845855713,0,1.2485112965106964,-0.00022536712571263884
2024-05-14,1.2561867237091064,1.259303092956543,1.2511730194091797,1.2559658288955688,0,1.249083584547043,0.003115298604503103
2024-05-15,1.2585265636444092,1.2671059370040894,1.2584631443023682,1.2584631443023682,0,1.2498548746109008,0.001862652972795198
2024-05-16,1.2690032720565796,1.2700508832931519,1.2645422220230103,1.2689228057861328,0,1.2510362088680267,0.008324582662627478
2024-05-17,1.2672007083892822,1.2708579301834106,1.2645422220230103,1.2672665119171143,0,1.2522079586982726,-0.001420456280129323
2024-05-20,1.2706480026245117,1.2712942361831665,1.2691482305526733,1.2707933187484741,0,1.2538614690303802,0.0027204011269936768
2024-05-21,1.2710840702056885,1.27273428440094,1.269293189048767,1.2710517644882202,0,1.2556644082069397,0.000343185193913742
2024-05-22,1.2711325883865356,1.2761287689208984,1.270099401473999,1.2710356712341309,0,1.2569545328617096,3.8170709541818226e-05
2024-05-23,1.2721028327941895,1.2746973037719727,1.2706156969070435,1.2720866203308105,0,1.2582621455192566,0.0007632912699415684
2024-05-24,1.2694060802459717,1.275136113166809,1.2682790756225586,1.2693737745285034,0,1.25918710231781,-0.002119917100014912
2024-05-27,1.2736095190048218,1.2778997421264648,1.2734473943710327,1.2734473943710327,0,1.260315191745758,0.003311342858886901
2024-05-28,1.2772371768951416,1.279983639717102,1.2763078212738037,1.277269721031189,0,1.2613779723644256,0.0028483281855136156
2024-05-29,1.275835633277893,1.2771717309951782,1.2707126140594482,1.2760001420974731,0,1.2627189338207245,-0.001097324477083883
2024-05-30,1.2697993516921997,1.2747622728347778,1.268182635307312,1.2698252201080322,0,1.2635121881961822,-0.004731237651816378
2024-05-31,1.27304208278656,1.2765523195266724,1.270163893699646,1.2730258703231812,0,1.2644612908363342,0.0025537350369875256
2024-06-03,1.2743724584579468,1.2793940305709839,1.269551157951355,1.2744048833847046,0,1.2654745519161223,0.0010450366797574162
2024-06-04,1.2810165882110596,1.2817226648330688,1.2744373083114624,1.2810165882110596,0,1.266726303100586,0.005213648261947368
2024-06-05,1.2773023843765259,1.2795250415802002,1.2757705450057983,1.2773023843765259,0,1.2680843889713287,-0.0028994189994998587
2024-06-06,1.2794759273529053,1.281065821647644,1.2765523195266724,1.2793940305709839,0,1.269591760635376,0.0017016667337079738
2024-06-07,1.2793285846710205,1.281082272529602,1.2717468738555908,1.2794268131256104,0,1.2709298014640809,-0.00011515861981836739
2024-06-10,1.2729448080062866,1.273236632347107,1.2689067125320435,1.2728703022003174,0,1.2719627678394319,-0.0049899429601000245
2024-06-11,1.2726370096206665,1.274941086769104,1.2707610130310059,1.2725884914398193,0,1.2727852821350099,-0.00024180026006170863
2024-06-12,1.274047613143921,1.2860082387924194,1.273359775543213,1.273836612701416,0,1.2735613346099854,0.00110840994925554
2024-06-13,1.27962327003479,1.2806065082550049,1.2752825021743774,1.2796725034713745,0,1.274092334508896,0.004376333218120809
2024-06-14,1.2755101919174194,1.276487112045288,1.265806794166565,1.2754452228546143,0,1.2745078086853028,-0.0032142883094481434
2024-06-17,1.2683112621307373,1.269083857536316,1.265982985496521,1.268391728401184,0,1.274390971660614,-0.00564396100658382
2024-06-18,1.2715997695922852,1.2720379829406738,1.2669453620910645,1.2714234590530396,0,1.2744167566299438,0.0025928236701322493
2024-06-19,1.2707449197769165,1.2739989757537842,1.2702445983886719,1.270825743675232,0,1.274397373199463,-0.0006722632669575734
2024-06-20,1.2721998691558838,1.2720866203308105,1.2667046785354614,1.2720866203308105,0,1.2744022250175475,0.0011449578560760454
2024-06-21,1.2660471200942993,1.2669775485992432,1.2625625133514404,1.2660471200942993,0,1.274234277009964,-0.0048363069441808015
2024-06-24,1.2639029026031494,1.269841194152832,1.2633600234985352,1.2639667987823486,0,1.2737489461898803,-0.0016936316643492155
2024-06-25,1.268343448638916,1.2702445983886719,1.2671540975570679,1.2683112621307373,0,1.2733042597770692,0.003513360105923402
2024-06-26,1.268399715423584,1.269196629524231,1.2620844841003418,1.2684721946716309,0,1.2729324638843535,4.436241991734313e-05
2024-06-27,1.262179970741272,1.2669453620910645,1.2613521814346313,1.262148141860962,0,1.2725514948368073,-0.004903615639991643
2024-06-28,1.2645741701126099,1.266175389289856,1.2620208263397217,1.2643823623657227,0,1.2721280992031097,0.001896876378042922
2024-07-01,1.2648621797561646,1.269534945487976,1.2637431621551514,1.2650221586227417,0,1.2716525852680207,0.00022775227452975777
2024-07-02,1.2645741701126099,1.2685364484786987,1.2616386413574219,1.2646220922470093,0,1.270830464363098,-0.00022770041524222684
2024-07-03,1.2690355777740479,1.2777103185653687,1.267909288406372,1.2688101530075073,0,1.2704171240329742,0.0035279920837230083
2024-07-04,1.2747784852981567,1.2767316102981567,1.274047613143921,1.2747784852981567,0,1.2701822519302368,0.0045254109693144695
2024-07-05,1.2755752801895142,1.2813777923583984,1.2756078243255615,1.2756078243255615,0,1.2699945867061615,0.0006250457632810402
2024-07-08,1.2806508541107178,1.28468656539917,1.2802459001541138,1.2807377576828003,0,1.270379889011383,0.003979046944567299
2024-07-09,1.2815583944320679,1.2824623584747314,1.2779226303100586,1.281469702720642,0,1.2708259582519532,0.0007086555390465321
2024-07-10,1.2787723541259766,1.2847524881362915,1.2785271406173706,1.2788705825805664,0,1.271062195301056,-0.0021739472178526897
2024-07-11,1.285264492034912,1.2948671579360962,1.2850496768951416,1.2854297161102295,0,1.271344256401062,0.005076851941620886
2024-07-12,1.292373776435852,1.2992074489593506,1.2903226613998413,1.2925240993499756,0,1.2721874356269836,0.005531378517805274
2024-07-15,1.2966804504394531,1.299545168876648,1.2962770462036133,1.2967814207077026,0,1.2736058950424194,0.0033323749538451963
2024-07-16,1.2970000505447388,1.2980270385742188,1.2940125465393066,1.2970000505447388,0,1.2748759090900421,0.0002464756102225074
2024-07-17,1.29776930809021,1.3044612407684326,1.2966804504394531,1.297808051109314,0,1.2762271285057067,0.0005931052548133753
2024-07-18,1.3007453680038452,1.3012869358062744,1.2969664335250854,1.3008638620376587,0,1.2776544034481048,0.0022932118174492366
2024-07-19,1.2951691150665283,1.294967770576477,1.2901561260223389,1.294967770576477,0,1.2791105031967163,-0.004286967360778937
2024-07-22,1.2933096885681152,1.2941465377807617,1.2906723022460938,1.2932428121566772,0,1.2805808424949645,-0.0014356630935548065
2024-07-23,1.2932428121566772,1.2934937477111816,1.2888591289520264,1.293326497077942,0,1.2818258106708527,-5.1709510899944355e-05
2024-07-24,1.2901561260223389,1.2938284873962402,1.2878466844558716,1.2903226613998413,0,1.2829136312007905,-0.0023867800426362606
2024-07-25,1.289989709854126,1.2913390398025513,1.2862894535064697,1.2898398637771606,0,1.2843041181564332,-0.00012898917026882284
2024-07-26,1.2856775522232056,1.2874983549118042,1.2850496768951416,1.2855618000030518,0,1.2853592872619628,-0.0033427845183416904
2024-07-29,1.2868356704711914,1.2888425588607788,1.2807048559188843,1.286719799041748,0,1.2864579617977143,0.000900784373176089
2024-07-30,1.286041259765625,1.2865046262741089,1.2821005582809448,1.2857933044433594,0,1.287531316280365,-0.0006173365595900648
2024-07-31,1.2836971282958984,1.2854461669921875,1.282248616218567,1.283812403678894,0,1.2882643938064575,-0.0018227498160935385
2024-08-01,1.2853139638900757,1.286173701286316,1.2756078243255615,1.2853471040725708,0,1.2887911677360535,0.0012595148485869956
2024-08-02,1.27289617061615,1.2840267419815063,1.2708903551101685,1.2728476524353027,0,1.2886572122573852,-0.00966129181102382
2024-08-05,1.278788685798645,1.2816240787506104,1.2711488008499146,1.278821349143982,0,1.2885641038417817,0.004629219034921528
2024-08-06,1.2788705825805664,1.2801638841629028,1.2673146724700928,1.278788685798645,0,1.2884297132492066,6.404246677416126e-05
2024-08-07,1.2684721946716309,1.273577094078064,1.2683273553848267,1.2683273553848267,0,1.2879147052764892,-0.008130914926476107
2024-08-08,1.2680377960205078,1.274209976196289,1.2666244506835938,1.2684882879257202,0,1.287053370475769,-0.0003424581578909125
2024-08-09,1.2747459411621094,1.2774165868759155,1.272718071937561,1.2745997905731201,0,1.286171978712082,0.005290177597744972
2024-08-12,1.2750385999679565,1.2794595956802368,1.2748922109603882,1.2749898433685303,0,1.2850898861885072,0.0002295820652546965
2024-08-13,1.2771228551864624,1.2836146354675293,1.276519775390625,1.2772371768951416,0,1.2840960264205932,0.0016346604867949477
2024-08-14,1.2866700887680054,1.286885380744934,1.2823965549468994,1.2866203784942627,0,1.283541065454483,0.0074755796145775655
2024-08-15,1.2828736305236816,1.2870675325393677,1.279983639717102,1.2825281620025635,0,1.282647478580475,-0.0029506073681706546
2024-08-16,1.2859420776367188,1.2914557456970215,1.2858428955078125,1.2859750986099243,0,1.2821861267089845,0.0023918545365879673
2024-08-19,1.294716238975525,1.2997479438781738,1.2941633462905884,1.2948336601257324,0,1.2822564542293549,0.006823138842249499
2024-08-20,1.2990386486053467,1.3044441938400269,1.2975554466247559,1.29902184009552,0,1.2825462460517882,0.003338499587556054
2024-08-21,1.3035430908203125,1.3078734874725342,1.301168441772461,1.303508996963501,0,1.283215594291687,0.00346751978457438
2024-08-22,1.309346079826355,1.3129045963287354,1.308215618133545,1.3092947006225586,0,1.2841834127902985,0.004451704778236865
2024-08-23,1.3097747564315796,1.3229963779449463,1.3092775344848633,1.3097577095031738,0,1.2853882730007171,0.0003273974786570655
2024-08-26,1.3212658166885376,1.3222440481185913,1.318252444267273,1.3214752674102783,0,1.2871097803115845,0.008773310220350217
2024-08-27,1.3191741704940796,1.324591040611267,1.3180805444717407,1.3192107677459717,0,1.2887664258480072,-0.0015830623694634838
2024-08-28,1.3257501125335693,1.326259970664978,1.3192611932754517,1.325644612312317,0,1.2908690750598908,0.0049848929630169625
2024-08-29,1.3193656206130981,1.3227006196975708,1.3146650791168213,1.3194527626037598,0,1.2925716578960418,-0.004815758158428607
2024-08-30,1.3166210651397705,1.3201320171356201,1.3126460313796997,1.3165169954299927,0,1.294757902622223,-0.002080208420204399
2024-09-02,1.3128528594970703,1.3154432773590088,1.3120776414871216,1.3130769729614258,0,1.2964611113071443,-0.0028620274598903928
2024-09-03,1.314198613166809,1.3147515058517456,1.3090033531188965,1.3141123056411743,0,1.2982275128364562,0.00102506054658269
2024-09-04,1.3114066123962402,1.317488431930542,1.3102381229400635,1.3113549947738647,0,1.3003742337226867,-0.0021244892077926236
2024-09-05,1.3144749402999878,1.3188087940216064,1.3138878345489502,1.3144749402999878,0,1.3026960909366607,0.002339722763896157
2024-09-06,1.317748785018921,1.3234341144561768,1.3129907846450806,1.3177313804626465,0,1.3048462331295014,0.0024906102190018764
2024-09-09,1.3133355379104614,1.314388632774353,1.3071553707122803,1.313232183456421,0,1.3067610800266265,-0.0033490807645829568
2024-09-10,1.307138204574585,1.310753345489502,1.304988980293274,1.3069844245910645,0,1.3082618474960328,-0.0047187738068342755
2024-09-11,1.3080273866653442,1.3111659288406372,1.3003225326538086,1.308215618133545,0,1.3093297123908996,0.000680251015269473
2024-09-12,1.3039510250091553,1.3083868026733398,1.3032711744308472,1.3039170503616333,0,1.3103835821151733,-0.00311641919561112
2024-09-13,1.313232183456421,1.3156856298446655,1.3116475343704224,1.3133183717727661,0,1.3117480874061584,0.007117720120815463
2024-09-16,1.3137997388839722,1.3213878870010376,1.3135944604873657,1.3135944604873657,0,1.3127022624015807,0.0004321820883625982
2024-09-17,1.3210737705230713,1.3230313062667847,1.3159972429275513,1.3210737705230713,0,1.313804018497467,0.005536636538897577
2024-09-18,1.3167423009872437,1.3252933025360107,1.3156163692474365,1.316759705543518,0,1.3144639790058137,-0.0032787491754624476
2024-09-19,1.3201146125793457,1.3311856985092163,1.3155124187469482,1.3203411102294922,0,1.315002405643463,0.0025611021910465492
2024-09-20,1.328179955482483,1.3341338634490967,1.3270519971847534,1.328303575515747,0,1.3159226655960083,0.0061095777792947725
2024-09-23,1.331398367881775,1.336023211479187,1.3251352310180664,1.3312742710113525,0,1.3164292931556703,0.0024231749515621903
2024-09-24,1.3349887132644653,1.339925765991211,1.3333333730697632,1.3349709510803223,0,1.3172200202941895,0.0026966725131281066
2024-09-25,1.3427324295043945,1.3429667949676514,1.3336889743804932,1.3427324295043945,0,1.3180691361427308,0.0058005855502654136
2024-09-26,1.3315792083740234,1.3432915210723877,1.331416130065918,1.3314870595932007,0,1.318679815530777,-0.008306361628941827
2024-09-27,1.341381549835205,1.342822551727295,1.3361660242080688,1.3412017822265625,0,1.3199178397655487,0.007361440761117999
2024-09-30,1.338329792022705,1.3424620628356934,1.3363088369369507,1.338329792022705,0,1.3211916863918305,-0.0022750855734335884
2024-10-01,1.3376137018203735,1.339046597480774,1.326470971107483,1.3377926349639893,0,1.3223624408245087,-0.0005350625881601623
2024-10-02,1.327404260635376,1.3305480480194092,1.3248717784881592,1.3274747133255005,0,1.3231623232364655,-0.007632578203335849
2024-10-03,1.326611876487732,1.3265414237976074,1.309431791305542,1.3263479471206665,0,1.3237691700458527,-0.0005969425977770948
2024-10-04,1.3130252361297607,1.3175230026245117,1.3073091506958008,1.313042402267456,0,1.3235329926013946,-0.010241609169022725
2024-10-07,1.3125253915786743,1.3134045600891113,1.3060115575790405,1.312404751777649,0,1.3234924852848053,-0.00038068160255610994
2024-10-08,1.3084723949432373,1.31137216091156,1.3065404891967773,1.3086093664169312,0,1.323559194803238,-0.0030879376973896866
2024-10-09,1.309483289718628,1.3103755712509155,1.305841088294983,1.3094146251678467,0,1.3236319899559021,0.0007725763105872474
2024-10-10,1.306830883026123,1.309346079826355,1.3027619123458862,1.306711196899414,0,1.3237759828567506,-0.002025536876514744
2024-10-11,1.3062163591384888,1.308215618133545,1.3043251037597656,1.306165099143982,0,1.323425191640854,-0.00047023979584204234
2024-10-14,1.3049037456512451,1.3072236776351929,1.303152322769165,1.3049379587173462,0,1.3229803919792176,-0.0010048974490790563
2024-10-15,1.3067454099655151,1.310186743736267,1.3036279678344727,1.3068478107452393,0,1.3222639739513398,0.00141134112029917
2024-10-16,1.3065917491912842,1.3077365159988403,1.2983640432357788,1.306557536125183,0,1.3217564463615417,-0.00011759044497816618
2024-10-17,1.29902184009552,1.302032470703125,1.2975890636444092,1.2991737127304077,0,1.3207018077373505,-0.0057936299540002345
2024-10-18,1.301574945449829,1.3068649768829346,1.3012362718582153,1.301608681678772,0,1.3193715572357179,0.001965406027446992
2024-10-21,1.3052616119384766,1.3053126335144043,1.2979763746261597,1.3051422834396362,0,1.3180647194385529,0.002832465776585247
2024-10-22,1.298296570777893,1.3015241622924805,1.2946492433547974,1.2983134984970093,0,1.3162301123142242,-0.005336126564114307
2024-10-23,1.2982797622680664,1.2996126413345337,1.2937614917755127,1.2981956005096436,0,1.3140074789524079,-1.294658724748654e-05
2024-10-24,1.291372299194336,1.2986844778060913,1.2912222146987915,1.2916392087936401,0,1.3119971334934235,-0.005320473502308354
2024-10-25,1.2973365783691406,1.2999167442321777,1.295706033706665,1.2974039316177368,0,1.3097948849201202,0.004618559015495238
2024-10-28,1.295823574066162,1.3000857830047607,1.294062852859497,1.295823574066162,0,1.307669574022293,-0.001166238837480793
2024-10-29,1.2974711656570435,1.3007622957229614,1.2958402633666992,1.2975554466247559,0,1.3056624472141265,0.0012714628934487049
2024-10-30,1.3014055490493774,1.3039339780807495,1.2939456701278687,1.301168441772461,0,1.3043625116348267,0.0030323474590217003
2024-10-31,1.2959579229354858,1.2998830080032349,1.2847524881362915,1.295873999595642,0,1.3028298139572143,-0.004185955805913744
2024-11-01,1.2897733449935913,1.2979259490966797,1.2885435819625854,1.2894740104675293,0,1.301667219400406,-0.004772205819681075
2024-11-04,1.2953401803970337,1.3000519275665283,1.2936275005340576,1.295303225517273,0,1.300807958841324,0.00431613463330649
2024-11-05,1.2954542636871338,1.3021341562271118,1.2948838472366333,1.2953367233276367,0,1.3001570522785186,8.807206927308187e-05
2024-11-06,1.3043591976165771,1.3043761253356934,1.2836312055587769,1.3040530681610107,0,1.2999008476734162,0.006873985581010045
2024-11-07,1.2883278131484985,1.3009145259857178,1.2877471446990967,1.2883278131484985,0,1.298975694179535,-0.012290620940437536
2024-11-08,1.2982292175292969,1.2985326051712036,1.2903226613998413,1.2983640432357788,0,1.2985763370990753,0.007685469707124248
2024-11-11,1.2917059659957886,1.292657732963562,1.2856611013412476,1.2915725708007812,0,1.2979164481163026,-0.0050247301827969215
2024-11-12,1.2874983549118042,1.2874155044555664,1.273123025894165,1.2874155044555664,0,1.296954095363617,-0.0032574062478225585
2024-11-13,1.2739177942276,1.276242733001709,1.2689549922943115,1.273739218711853,0,1.2953203976154328,-0.01054802177602343
2024-11-14,1.27068030834198,1.2720379829406738,1.2631398439407349,1.2707772254943848,0,1.2939033210277557,-0.002541361695621025
2024-11-15,1.266784906387329,1.269841194152832,1.2616068124771118,1.266640543937683,0,1.2921638190746307,-0.0030656034638120166
2024-11-18,1.261765956878662,1.2662235498428345,1.2614953517913818,1.2619729042053223,0,1.28998903632164,-0.003961958721927172
2024-11-19,1.2679253816604614,1.2688745260238647,1.261479377746582,1.2679253816604614,0,1.2884704768657684,0.004881590558233562
2024-11-20,1.2694543600082397,1.2714558839797974,1.2633121013641357,1.2694865465164185,0,1.287029206752777,0.0012058898495872494
2024-11-21,1.2655344009399414,1.2661433219909668,1.2581623792648315,1.2655985355377197,0,1.2857373118400575,-0.0030879086257759036
2024-11-22,1.2584789991378784,1.2594457864761353,1.248860478401184,1.2585422992706299,0,1.2837944328784943,-0.005575037546844075
2024-11-25,1.2593823671340942,1.2612725496292114,1.2542331218719482,1.2589067220687866,0,1.2819723725318908,0.0007178252452639811
2024-11-26,1.2533055543899536,1.2616544961929321,1.2508755922317505,1.2530543804168701,0,1.2797640919685365,-0.0048252325129573
2024-11-27,1.2573871612548828,1.269293189048767,1.2567708492279053,1.2575452327728271,0,1.2775631725788117,0.003256673403091881
2024-11-28,1.2677645683288574,1.2691482305526733,1.2645741701126099,1.2674914598464966,0,1.2761535048484802,0.00825315176879804
2024-11-29,1.2696800231933594,1.2748761177062988,1.2673628330230713,1.2696478366851807,0,1.2751488387584686,0.0015108916216415302
2024-12-02,1.270163893699646,1.2722160816192627,1.2619411945343018,1.2705672979354858,0,1.2738900244235993,0.0003810964159849384
2024-12-03,1.265854835510254,1.2696800231933594,1.2640306949615479,1.265806794166565,0,1.2724100530147553,-0.003392521398825954
2024-12-04,1.2674272060394287,1.2717468738555908,1.2635835409164429,1.2674272060394287,0,1.2705634534358978,0.001242141266965202
2024-12-05,1.2701154947280884,1.2770249843597412,1.269357681274414,1.2701315879821777,0,1.2696528375148772,0.002121059636285061
2024-12-06,1.2759333848953247,1.2809674739837646,1.2731555700302124,1.2759333848953247,0,1.2685380458831788,0.004580599316664324
2024-12-09,1.2749296426773071,1.2798033952713013,1.271779179573059,1.2746647596359253,0,1.2676992297172547,-0.0007866729015010288
2024-12-10,1.2749085426330566,1.276650071144104,1.2725237607955933,1.274843454360962,0,1.2670697391033172,-1.654996757793903e-05
2024-12-11,1.2780042886734009,1.2782166004180908,1.2714719772338867,1.2780369520187378,0,1.2672740638256073,0.002428210288677457
2024-12-12,1.2766337394714355,1.2787723541259766,1.2673307657241821,1.276650071144104,0,1.2675717353820801,-0.001072413617162371
2024-12-13,1.2677323818206787,1.2679253816604614,1.2609069347381592,1.2675557136535645,0,1.2676191091537476,-0.0069725226394551365
2024-12-16,1.2627378702163696,1.2696800231933594,1.262817621231079,1.2629451751708984,0,1.2676677048206328,-0.003939720776979905
2024-12-17,1.2690355777740479,1.2720541954040527,1.2667688131332397,1.2695188522338867,0,1.2677232146263122,0.004987343538369604
2024-12-18,1.2710840702056885,1.2723132371902466,1.2680377960205078,1.2708903551101685,0,1.2678047001361847,0.0016142119791737741
2024-12-19,1.2567708492279053,1.2666244506835938,1.2526618242263794,1.2570394277572632,0,1.2673665225505828,-0.011260640671444389
2024-12-20,1.2497968673706055,1.25911283493042,1.2476201057434082,1.249750018119812,0,1.2669324159622193,-0.00554912764055937
2024-12-23,1.256991982460022,1.2588117122650146,1.2510946989059448,1.2571974992752075,0,1.2668128967285157,0.00575702762366026
2024-12-24,1.2534469366073608,1.257403016090393,1.2524266242980957,1.2533683776855469,0,1.266819965839386,-0.0028202613080500205
2024-12-25,1.2536041736602783,1.2813055515289307,1.240999698638916,1.2536041736602783,0,1.2666308164596558,0.0001254437250794993
2024-12-26,1.254374623298645,1.2549996376037598,1.2502655982971191,1.2543903589248657,0,1.2659613192081451,0.0006145876462082533
2024-12-27,1.2529758214950562,1.2591445446014404,1.2506722211837769,1.2529443502426147,0,1.26512610912323,-0.001115138793154502
2024-12-30,1.257880687713623,1.2607479095458984,1.2508130073547363,1.257956624031067,0,1.264511948823929,0.0039145737167651795
2024-12-31,1.254909873008728,1.256818175315857,1.2514861822128296,1.254900336265564,0,1.2639647006988526,-0.0023617619174159943
2025-01-02,1.2519248723983765,1.2540757656097412,1.2360633611679077,1.2521003484725952,0,1.2631895840168,-0.002378657363811154
